merchant_id,as_of_date,country,industry,tenure_months,account_status,kyc_status,risk_tier,profitability_tier,monthly_payment_volume_usd,transaction_count_30d,avg_settlement_delay_hours,payout_failure_rate_90d,support_contacts_90d,mobile_app_active,instant_settlement_enabled,contacted_last_30d
LS016968,2026-08-01,CR,Travel,13,Active,Pending,Medium,Medium,5727.97,79,33.4,0.0149,0,0,0,0
LS011976,2026-08-01,US,Food & beverage,7,Active,Verified,Low,High,52067.58,492,29.3,0.0213,0,1,0,0
LS051829,2026-08-01,BR,Food & beverage,25,Active,Verified,High,Medium,21222.51,329,21.8,0.0132,0,1,0,0
LS057945,2026-08-01,MX,Food & beverage,52,Active,Verified,High,Low,2974.14,57,24.2,0.0013,1,0,0,0
LS037948,2026-08-01,MX,Professional services,12,Active,Verified,Low,Low,28304.3,661,19.1,0.0121,1,1,1,0
LS023778,2026-08-01,BR,Professional services,4,Active,Verified,Low,Medium,17662.47,306,24.3,0.0263,0,0,0,0
LS014479,2026-08-01,US,Retail,31,Active,Pending,Medium,High,10213.1,214,27.4,0.0184,0,0,1,0
LS002132,2026-08-01,BR,Retail,12,Paused,Pending,Medium,Medium,12831.08,148,24.0,0.0059,0,1,0,0
LS027605,2026-08-01,BR,Digital goods,29,Active,Verified,Low,Medium,9295.91,144,48.6,0.0159,2,1,1,0
LS029172,2026-08-01,US,Professional services,38,Active,Verified,Low,Medium,9339.62,199,6.6,0.0058,1,1,0,0
LS033168,2026-08-01,MX,Professional services,26,Active,Verified,Low,High,27844.63,423,18.7,0.0019,2,1,0,1
LS030028,2026-08-01,US,Travel,18,Active,Pending,Low,Low,25120.89,339,29.6,0.0104,0,1,0,0
LS050031,2026-08-01,MX,Food & beverage,25,Active,Verified,Low,Low,14689.1,147,19.9,0.0049,0,1,1,0
LS052670,2026-08-01,MX,Retail,9,Active,Verified,Low,Medium,5212.43,140,22.4,0.0132,0,0,0,0
LS020665,2026-08-01,US,Professional services,40,Active,Verified,Low,Low,29509.03,365,20.7,0.0,0,1,0,1
LS052047,2026-08-01,BR,Professional services,36,Active,Verified,High,Low,9199.71,267,24.2,0.0,1,0,0,0
LS031489,2026-08-01,US,,24,Closed,Verified,Low,High,31391.5,400,33.6,0.0187,0,1,0,1
LS029648,2026-08-01,US,Retail,46,Active,Verified,Medium,Low,51805.73,1061,14.8,0.004,0,1,0,0
LS003725,2026-08-01,MX,Professional services,15,Active,Verified,Low,High,18495.98,300,10.2,0.0113,0,1,0,0
LS003707,2026-08-01,US,Professional services,48,Active,Verified,Low,Medium,19628.87,432,10.0,0.0,1,0,0,0
LS026943,2026-08-01,BR,Retail,39,Active,Verified,Low,High,10933.07,231,33.9,0.0188,0,1,0,0
LS036129,2026-08-01,MX,Retail,23,Active,Verified,Medium,Medium,13718.43,374,25.0,0.0217,0,1,0,0
LS029481,2026-08-01,MX,Food & beverage,15,Active,Verified,Low,Low,8824.13,251,32.4,0.0206,1,1,0,0
LS056458,2026-08-01,CR,Professional services,10,Active,Verified,Medium,Medium,9488.3,171,44.8,0.0261,2,0,0,0
LS056817,2026-08-01,BR,Retail,47,Active,Verified,Low,High,13191.43,225,36.6,0.0122,1,0,0,0
LS055382,2026-08-01,US,Retail,14,Active,Verified,Medium,Low,9527.1,194,23.2,0.0043,1,1,0,0
LS042019,2026-08-01,MX,Professional services,32,Active,Verified,Medium,Medium,16587.3,125,30.7,0.0125,3,1,0,0
LS058431,2026-08-01,CR,Professional services,63,Active,Verified,Low,High,16756.64,190,20.8,0.0111,0,1,0,0
LS018122,2026-08-01,US,Digital goods,43,Active,Verified,Low,Medium,7443.61,58,22.3,0.0032,0,0,0,0
LS045715,2026-08-01,BR,Food & beverage,49,Active,Verified,Medium,Low,16776.38,217,27.5,0.0008,0,0,1,0
LS014993,2026-08-01,US,Digital goods,24,Paused,Verified,Low,High,48197.33,594,32.2,0.0182,0,0,0,0
LS052349,2026-08-01,US,Travel,38,Active,Verified,Low,High,13729.85,161,19.8,0.0111,0,1,0,0
LS023569,2026-08-01,US,Food & beverage,26,Closed,Verified,Medium,High,11470.43,149,49.7,0.0137,1,1,0,0
LS055106,2026-08-01,MX,Retail,30,Active,Verified,Low,Low,9786.02,258,48.7,0.0141,0,1,0,0
LS040011,2026-08-01,US,Food & beverage,30,Active,Verified,Low,High,11707.07,136,27.0,0.0236,0,1,1,0
LS053463,2026-08-01,CR,Retail,16,Active,Verified,Low,High,17622.68,236,44.1,0.0121,1,1,1,0
LS050942,2026-08-01,BR,Retail,15,Active,Verified,Low,Low,26108.33,337,33.3,0.0126,1,1,0,0
LS045215,2026-08-01,MX,Digital goods,12,Active,Pending,High,High,16115.4,243,24.2,0.0216,1,0,1,0
LS004295,2026-08-01,US,Food & beverage,26,Active,Pending,Low,Low,3323.51,69,4.0,0.0,0,1,0,0
LS004102,2026-08-01,US,Food & beverage,21,Active,Verified,Medium,Low,9678.71,235,33.4,0.0166,1,1,0,0
LS052686,2026-08-01,MX,Retail,30,Active,Verified,Low,Medium,2304.18,32,18.9,0.0096,0,0,0,0
LS056345,2026-08-01,MX,Retail,14,Active,Verified,Low,Low,11666.81,258,8.7,0.0131,0,0,1,0
LS042530,2026-08-01,US,Retail,25,Active,Pending,Low,Low,16430.11,132,19.4,0.0105,0,1,0,0
LS051109,2026-08-01,BR,Food & beverage,27,Active,Verified,High,Low,15357.57,145,44.7,0.0126,2,0,0,1
LS013167,2026-08-01,US,Retail,32,Active,Verified,Medium,High,20817.64,423,10.1,0.0079,0,0,0,0
LS049244,2026-08-01,US,Digital goods,33,Active,Verified,Low,High,1223.4,10,33.4,0.0248,2,0,0,0
LS044567,2026-08-01,US,Digital goods,35,Active,Verified,Medium,High,9506.11,95,13.4,0.0168,0,1,0,0
LS039112,2026-08-01,MX,Professional services,37,Active,Verified,Low,Low,27423.32,448,27.5,0.0018,0,1,1,0
LS014417,2026-08-01,US,Retail,17,Active,Pending,Low,High,4865.34,49,38.8,0.0295,0,1,0,0
LS031815,2026-08-01,BR,Digital goods,27,Active,Verified,Medium,Low,11184.05,120,38.4,0.0055,1,1,0,0
LS055201,2026-08-01,US,Retail,23,Active,Verified,High,Low,1726.67,17,11.2,0.0022,0,0,0,0
LS023338,2026-08-01,BR,Travel,17,Active,Verified,Medium,Medium,21596.5,442,23.0,0.0,2,1,1,0
LS023056,2026-08-01,CR,Travel,16,Active,Verified,Medium,Medium,5288.17,44,30.4,0.011,0,0,0,0
LS003303,2026-08-01,MX,Professional services,39,Active,Pending,Low,Medium,37077.94,747,23.2,0.0125,0,1,0,1
LS030560,2026-08-01,BR,Digital goods,10,Active,Expired,Low,Low,37068.15,421,18.8,0.0086,1,1,0,1
LS013699,2026-08-01,BR,Retail,3,Active,Verified,Medium,Low,10180.98,179,36.7,0.0262,0,0,0,0
LS055124,2026-08-01,US,Food & beverage,26,Active,Verified,Low,High,14717.75,187,29.6,0.0311,2,1,0,1
LS049267,2026-08-01,BR,Food & beverage,83,Active,Verified,High,Low,11473.37,138,45.6,0.0112,1,0,0,0
LS054879,2026-08-01,US,Professional services,15,Active,Verified,Low,Medium,1790.27,13,19.8,0.0117,0,0,0,0
LS001186,2026-08-01,US,Food & beverage,12,Active,Pending,Low,Low,6707.1,80,31.9,0.0025,1,1,1,0
LS034285,2026-08-01,US,Food & beverage,23,Active,Pending,Medium,Medium,6519.55,78,25.8,0.0217,1,1,1,0
LS006584,2026-08-01,CR,Food & beverage,14,Active,Verified,Medium,Medium,7195.47,84,24.0,0.0,1,1,0,0
LS058021,2026-08-01,BR,Professional services,6,Active,Verified,Medium,Low,15978.89,230,21.8,0.0108,0,1,0,0
LS043057,2026-08-01,CR,Food & beverage,22,Paused,Verified,Low,Low,18167.82,202,18.3,0.022,1,0,0,0
LS018304,2026-08-01,CR,Retail,37,Active,Verified,Low,Low,43568.55,446,44.8,0.0192,0,1,0,0
LS037150,2026-08-01,US,Retail,15,Closed,Verified,Low,Medium,13130.02,209,34.0,0.019,0,1,1,0
LS017375,2026-08-01,BR,Travel,21,Active,Verified,Low,Low,10558.62,131,57.0,0.0121,0,1,0,0
LS000527,2026-08-01,MX,Food & beverage,11,Active,Verified,Low,Low,10790.48,72,6.8,0.0043,3,0,0,0
LS001681,2026-08-01,BR,Retail,34,Active,Verified,Low,Low,9257.75,71,27.5,0.0161,0,0,1,0
LS033118,2026-08-01,US,Food & beverage,14,Active,Verified,Low,Medium,1845.83,27,29.1,0.0161,0,0,0,0
LS057960,2026-08-01,CR,Professional services,20,Paused,Verified,High,Low,15740.11,126,29.7,0.0109,2,0,0,0
LS055311,2026-08-01,US,Retail,20,Active,Verified,Low,Low,7869.61,126,13.7,0.0113,1,1,1,0
LS010707,2026-08-01,US,Professional services,60,Active,Verified,Low,Low,17428.94,181,24.3,0.0207,2,0,0,0
LS050763,2026-08-01,US,Retail,32,Active,Verified,High,Low,8381.88,186,38.6,0.024,2,0,0,1
LS039306,2026-08-01,MX,Digital goods,66,Active,Verified,Low,Medium,27598.03,268,27.6,0.0029,0,1,0,0
LS006813,2026-08-01,CR,Retail,31,Active,Verified,Low,Medium,30989.06,434,21.1,0.0,0,1,0,0
LS030239,2026-08-01,BR,Food & beverage,37,Active,Verified,Low,High,14555.6,244,32.2,0.0176,1,1,1,0
LS001628,2026-08-01,MX,Retail,11,Active,Verified,Low,High,18628.2,278,19.6,0.0185,0,0,1,0
LS053651,2026-08-01,MX,Retail,47,Active,Pending,Low,Medium,4695.26,88,37.8,0.0201,2,1,0,0
LS026137,2026-08-01,US,Food & beverage,34,Active,Verified,Medium,Medium,22129.05,366,12.0,0.0,0,1,0,0
LS059703,2026-08-01,MX,Professional services,61,Closed,Verified,Low,Low,23714.29,234,15.1,0.0112,0,0,1,0
LS036254,2026-08-01,MX,Retail,41,Active,Verified,Low,Low,16691.82,162,29.7,0.0181,0,1,0,0
LS027325,2026-08-01,US,Professional services,9,Active,Verified,High,High,19603.56,299,30.6,0.0067,0,1,0,1
LS037241,2026-08-01,MX,Professional services,61,Active,Verified,Low,Low,1476.29,9,50.8,0.0136,1,1,1,0
LS048980,2026-08-01,US,Professional services,19,Active,Verified,Medium,Low,40908.32,766,18.5,0.0046,1,0,0,0
LS011476,2026-08-01,US,Food & beverage,24,Active,Verified,Medium,High,14983.98,173,4.0,0.0,1,1,0,0
LS003809,2026-08-01,MX,Retail,41,Active,Verified,Medium,Low,8454.33,189,34.9,0.0165,1,1,0,1
LS046845,2026-08-01,BR,Digital goods,58,Active,Verified,High,Low,1907.06,24,33.6,0.0125,0,0,1,1
LS054357,2026-08-01,BR,Professional services,50,Paused,Verified,Low,Medium,17988.1,198,36.1,0.0128,0,1,0,0
LS006859,2026-08-01,CR,Retail,15,Active,Verified,Low,Medium,8829.17,319,13.5,0.0139,0,1,0,0
LS014821,2026-08-01,MX,Professional services,17,Active,Verified,Low,High,22516.18,227,6.5,0.0,0,1,0,0
LS007505,2026-08-01,US,Retail,25,Active,Verified,Low,Low,14458.46,199,16.0,0.0085,0,1,1,0
LS020060,2026-08-01,US,Professional services,35,Active,Verified,Medium,Low,6753.88,116,36.3,0.0144,0,1,0,0
LS042340,2026-08-01,US,Retail,16,Active,Verified,Low,Medium,8134.67,99,18.4,0.0,0,0,0,0
LS043841,2026-08-01,US,Digital goods,46,Active,Pending,Low,High,2832.71,81,8.8,0.0043,0,0,1,0
LS042580,2026-08-01,US,Professional services,37,Active,Pending,Low,Low,49856.18,1199,33.5,0.0105,2,0,0,0
LS054917,2026-08-01,BR,Professional services,37,Active,Verified,Low,Medium,7927.58,122,6.5,0.011,0,0,1,0
LS017090,2026-08-01,US,Professional services,41,Active,Verified,Low,Medium,20854.99,167,34.5,0.0148,0,1,0,0
LS048146,2026-08-01,BR,Professional services,5,Active,Verified,Medium,Low,6793.27,134,34.4,0.003,2,1,0,0
LS056148,2026-08-01,US,Professional services,57,Active,Pending,Low,Medium,4132.68,74,29.5,0.0231,1,0,0,0
LS052717,2026-08-01,US,Food & beverage,16,Active,Pending,Low,High,8831.02,297,20.0,0.0027,2,1,0,0
LS007958,2026-08-01,US,Food & beverage,20,Active,Verified,Low,High,33393.26,353,31.9,0.0092,1,0,0,0
LS048033,2026-08-01,US,Retail,43,Paused,Verified,High,Medium,4072.16,48,16.8,0.0119,0,1,0,0
LS039071,2026-08-01,US,Professional services,14,Active,Verified,Low,Medium,46188.53,1232,12.6,0.0077,0,1,0,0
LS059023,2026-08-01,CR,Professional services,12,Active,Verified,Medium,Medium,2983.21,33,23.9,0.0093,1,1,0,1
LS009954,2026-08-01,CR,Professional services,4,Paused,Verified,Low,Low,6307.15,86,32.0,0.015,1,1,0,0
LS037046,2026-08-01,BR,Professional services,48,Active,Verified,Low,Medium,10277.25,353,20.3,0.0163,1,0,0,1
LS049172,2026-08-01,US,Professional services,6,Closed,Verified,Medium,Medium,18830.62,299,32.7,0.0219,1,1,0,0
LS054634,2026-08-01,BR,Professional services,7,Paused,Verified,Low,Low,46647.66,451,41.2,0.0305,3,1,1,0
LS028124,2026-08-01,MX,Professional services,29,Active,Verified,High,Medium,6897.45,103,31.7,0.0056,0,1,0,0
LS048529,2026-08-01,US,Professional services,49,Active,Verified,Low,Medium,30525.13,336,15.7,0.0009,0,1,0,0
LS039737,2026-08-01,US,Retail,6,Closed,Verified,Low,Low,55913.64,846,17.6,0.0,0,0,0,0
LS034144,2026-08-01,CR,Professional services,8,Active,Expired,Low,Medium,10598.15,156,4.0,0.0,0,0,0,0
LS050245,2026-08-01,BR,Food & beverage,6,Active,Verified,Low,Low,17707.89,229,37.8,0.0155,1,1,0,0
LS039470,2026-08-01,MX,Food & beverage,31,Active,Verified,Low,Low,13864.18,282,23.3,0.0191,1,1,0,0
LS039181,2026-08-01,US,Food & beverage,50,Active,Verified,Low,Medium,17444.76,336,21.6,0.0107,2,1,1,0
LS011623,2026-08-01,MX,Food & beverage,17,Active,Verified,Medium,Low,9802.24,129,32.6,0.013,2,1,0,0
LS024180,2026-08-01,US,Travel,44,Active,Verified,High,High,65201.95,930,5.3,0.0,0,0,0,0
LS022239,2026-08-01,US,Food & beverage,24,Active,Verified,High,Low,3460.98,99,34.1,0.0068,0,0,0,0
LS048316,2026-08-01,BR,Digital goods,15,Active,Verified,Low,Medium,19358.77,284,48.4,0.0177,2,1,0,0
LS043770,2026-08-01,US,Digital goods,13,Active,Verified,Medium,Medium,13184.08,196,13.6,0.0101,0,0,0,0
LS051732,2026-08-01,BR,Retail,25,Active,Verified,Low,Low,44432.81,405,13.0,0.0,1,0,1,0
LS053367,2026-08-01,MX,Retail,20,Active,Verified,Low,Medium,56468.56,838,17.6,0.0,0,0,0,0
LS020086,2026-08-01,MX,Travel,38,Active,Verified,Low,High,7319.98,125,17.0,0.0046,0,1,0,1
LS034705,2026-08-01,MX,Digital goods,7,Paused,Verified,High,Medium,83586.98,2075,41.2,0.0148,3,1,0,0
LS033943,2026-08-01,MX,Food & beverage,30,Active,Verified,Medium,Low,7188.03,77,31.6,0.0023,2,1,0,0
LS022901,2026-08-01,US,Food & beverage,12,Paused,Verified,Low,Low,4740.18,77,18.1,0.0,0,0,0,0
LS036790,2026-08-01,MX,Food & beverage,33,Active,Verified,Low,Medium,11357.96,254,41.9,0.0186,2,0,0,0
LS004392,2026-08-01,BR,Retail,11,Active,Verified,Low,High,8916.42,148,49.2,0.0066,2,1,0,0
LS044681,2026-08-01,BR,Food & beverage,11,Active,Verified,Low,Medium,6395.04,74,28.1,0.0116,0,1,0,0
LS050288,2026-08-01,MX,Digital goods,19,Active,Verified,Low,Low,17856.84,181,9.8,0.0,0,0,0,0
LS017652,2026-08-01,MX,Food & beverage,33,Active,Verified,Low,High,11292.53,91,29.0,0.0,0,0,1,0
LS051885,2026-08-01,MX,Professional services,14,Active,Verified,Low,High,23990.99,434,33.3,0.0172,0,1,0,0
LS015891,2026-08-01,US,Travel,50,Active,Verified,Low,Medium,57369.6,700,18.4,0.0013,0,1,0,0
LS007435,2026-08-01,US,Food & beverage,4,Active,Verified,Low,Medium,16496.14,355,18.2,0.0235,0,1,0,0
LS007357,2026-08-01,MX,,24,Active,Verified,Medium,Medium,12953.04,260,25.9,0.0236,0,1,0,0
LS048116,2026-08-01,MX,Retail,81,Active,Verified,Low,Medium,23093.06,194,24.5,0.0194,0,1,1,0
LS027859,2026-08-01,MX,Retail,26,Active,Verified,Medium,Low,8147.94,108,21.1,0.0039,0,1,0,0
LS024480,2026-08-01,US,Food & beverage,14,Closed,Verified,Medium,Low,10658.4,181,55.2,0.0162,0,1,0,0
LS055883,2026-08-01,CR,Travel,69,Active,Pending,Low,Low,14478.82,195,4.0,0.0037,1,0,0,0
LS008206,2026-08-01,CR,Retail,58,Active,Verified,Low,Medium,37998.25,737,18.0,0.017,0,0,0,0
LS059812,2026-08-01,MX,Travel,14,Active,Verified,High,Medium,4504.0,73,10.6,0.0007,1,1,0,0
LS039756,2026-08-01,BR,Digital goods,6,Active,Verified,Low,Medium,2407.28,76,36.9,0.0077,0,1,0,0
LS028099,2026-08-01,MX,Professional services,18,Active,Verified,Low,Low,5697.85,62,4.9,0.0076,0,0,0,0
LS049089,2026-08-01,BR,Professional services,47,Active,Verified,Low,Medium,39994.44,988,32.5,0.0191,1,1,1,0
LS013944,2026-08-01,US,Professional services,16,Closed,Verified,Low,Medium,20298.63,410,36.2,0.0109,0,1,0,0
LS042791,2026-08-01,MX,Food & beverage,26,Active,Verified,Medium,Low,2620.99,27,19.2,0.0064,0,1,0,0
LS007358,2026-08-01,BR,Retail,34,Paused,Verified,Low,Low,83608.25,962,35.7,0.0144,2,0,1,0
LS058470,2026-08-01,BR,Retail,84,Active,Verified,Low,Low,2481.42,24,51.1,0.0136,1,0,0,0
LS041360,2026-08-01,BR,Retail,14,Active,Verified,Low,Low,5537.64,57,35.5,0.0,0,1,0,0
LS017402,2026-08-01,CR,Food & beverage,22,Active,Verified,Low,High,29258.49,839,32.6,0.0,1,1,0,0
LS013418,2026-08-01,BR,Retail,16,Closed,Verified,Medium,Medium,130628.66,2464,43.5,0.0257,2,0,1,1
LS055059,2026-08-01,US,Travel,21,Active,Verified,Low,Medium,11859.9,234,29.0,0.0072,0,0,0,0
LS018423,2026-08-01,CR,Professional services,42,Active,Pending,Medium,High,24528.95,315,4.0,0.0,0,1,0,0
LS022411,2026-08-01,US,Food & beverage,20,Active,Verified,Low,High,13117.33,214,24.5,0.0035,0,1,1,0
LS034244,2026-08-01,BR,Retail,61,Active,Verified,Low,Low,1524.4,26,30.7,0.0124,2,1,0,0
LS047707,2026-08-01,CR,Food & beverage,20,Active,Verified,Low,Medium,17723.41,253,24.3,0.0,0,1,1,0
LS034531,2026-08-01,BR,Professional services,12,Active,Verified,High,Medium,16880.77,316,17.5,0.0,0,1,1,0
LS014101,2026-08-01,MX,Retail,31,Active,Verified,Medium,Medium,4046.71,101,21.9,0.0079,2,1,0,0
LS053172,2026-08-01,BR,Food & beverage,24,Active,Verified,High,High,28718.35,732,38.2,0.0155,0,1,0,0
LS045486,2026-08-01,US,Digital goods,7,Active,Verified,High,High,10687.68,315,15.0,0.0,0,1,0,0
LS031159,2026-08-01,US,Digital goods,12,Active,Verified,High,High,2619.0,43,24.9,0.0021,3,0,0,0
LS054234,2026-08-01,US,Food & beverage,44,Active,Verified,High,High,32850.9,442,38.9,0.016,0,1,0,0
LS014589,2026-08-01,US,Retail,44,Active,Verified,Low,Low,2823.05,36,4.0,0.0003,0,0,0,0
LS046014,2026-08-01,BR,Digital goods,37,Active,Verified,Low,High,20668.66,244,29.5,0.0067,2,1,0,1
LS004401,2026-08-01,CR,Professional services,17,Active,Verified,Low,Medium,29338.53,638,41.3,0.0,2,1,0,1
LS032822,2026-08-01,US,Professional services,16,Active,Verified,Low,Low,8178.95,217,12.0,0.0,0,0,0,0
LS013469,2026-08-01,US,Food & beverage,73,Active,Verified,Low,Low,20483.83,236,44.8,0.0177,2,1,0,0
LS037094,2026-08-01,BR,Retail,22,Active,Verified,Low,Medium,20388.98,164,25.7,0.0,1,1,0,0
LS012764,2026-08-01,US,Professional services,44,Active,Verified,Low,Medium,11868.01,166,17.6,0.0,0,0,0,0
LS018308,2026-08-01,BR,Food & beverage,17,Active,Verified,Low,Low,26266.31,343,25.1,0.0096,0,1,0,0
LS031686,2026-08-01,CR,Retail,20,Active,Verified,Medium,Low,15743.57,276,10.5,0.0,1,1,1,0
LS027948,2026-08-01,US,Retail,34,Active,Verified,Low,Medium,29015.95,268,31.8,0.0172,1,1,0,0
LS050857,2026-08-01,BR,Retail,10,Active,Verified,Low,High,10077.31,145,27.2,0.0089,0,1,1,0
LS036966,2026-08-01,MX,Food & beverage,31,Active,Verified,High,Medium,23707.95,332,4.0,0.0,1,1,0,0
LS044190,2026-08-01,BR,Retail,24,Closed,Verified,Medium,Low,7197.03,82,19.3,0.0064,0,1,0,0
LS009000,2026-08-01,US,Travel,11,Active,Verified,Low,Medium,7689.56,113,4.0,0.0092,1,1,0,1
LS046178,2026-08-01,MX,Digital goods,9,Active,Verified,Low,Low,14926.96,182,17.8,0.012,0,1,0,0
LS049535,2026-08-01,BR,Travel,21,Active,Verified,High,Low,6664.0,97,60.7,0.0284,0,1,1,0
LS034872,2026-08-01,CR,Food & beverage,47,Active,Verified,High,Medium,22372.05,408,32.9,0.0202,1,1,0,0
LS004598,2026-08-01,US,Retail,36,Active,Verified,Medium,High,18681.86,300,27.6,0.0167,1,0,0,0
LS050907,2026-08-01,BR,Travel,40,Active,Expired,Low,Low,25724.25,344,44.0,0.0208,0,1,1,0
LS034890,2026-08-01,BR,Digital goods,23,Active,Verified,Medium,Low,6274.57,107,36.0,0.0125,0,0,0,0
LS027468,2026-08-01,US,Professional services,13,Active,Pending,Low,Medium,11314.08,77,25.0,0.016,0,1,0,0
LS059285,2026-08-01,BR,Professional services,34,Active,Verified,High,Medium,6681.5,110,39.6,0.0113,4,1,0,0
LS051296,2026-08-01,BR,Retail,28,Active,Verified,Medium,High,32131.02,360,30.9,0.0131,1,1,1,0
LS035253,2026-08-01,US,Retail,8,Active,Verified,Low,Low,2011.64,25,28.2,0.0326,1,0,0,0
LS038859,2026-08-01,US,Professional services,21,Active,Verified,Low,Low,14538.7,141,29.1,0.0205,0,1,1,0
LS054096,2026-08-01,BR,Professional services,26,Active,Verified,Low,Medium,18674.93,281,32.9,0.0339,2,0,1,0
LS002783,2026-08-01,MX,Food & beverage,6,Active,Verified,Low,Low,10667.97,122,13.5,0.0,0,1,0,1
LS020960,2026-08-01,US,Retail,46,Active,Verified,Low,High,15856.11,171,31.6,0.0149,0,1,0,0
LS059810,2026-08-01,US,Food & beverage,50,Active,Verified,Medium,Low,11446.01,187,15.7,0.0078,0,1,0,0
LS029619,2026-08-01,US,Food & beverage,15,Active,Verified,Medium,Medium,8333.78,108,54.7,0.0273,0,0,1,0
LS044881,2026-08-01,MX,Digital goods,23,Active,Verified,Low,Low,17502.87,508,38.4,0.022,3,0,0,1
LS011072,2026-08-01,US,Food & beverage,19,Active,Verified,Medium,High,7646.77,79,19.5,0.0,0,1,0,0
LS042005,2026-08-01,US,Professional services,25,Active,Verified,Low,Low,6339.94,114,18.3,0.0008,0,1,1,0
LS033801,2026-08-01,US,Professional services,65,Active,Verified,Low,High,22312.19,372,45.7,0.0235,2,0,1,0
LS031047,2026-08-01,US,Retail,13,Active,Verified,Low,Medium,28532.83,191,61.5,0.0466,1,1,0,0
LS015952,2026-08-01,CR,Travel,74,Active,Verified,Low,Low,16699.52,184,26.4,0.0059,0,0,1,0
LS020908,2026-08-01,US,Retail,31,Active,Verified,Low,High,37072.77,375,4.0,0.0006,0,1,0,0
LS009042,2026-08-01,US,Retail,26,Active,Verified,Low,Medium,12227.27,183,22.8,0.0086,0,1,0,0
LS042691,2026-08-01,US,Food & beverage,20,Active,Verified,Low,Low,28442.76,596,30.1,0.0284,0,1,0,0
LS044605,2026-08-01,BR,Retail,23,Active,Verified,High,Medium,24440.03,844,33.1,0.0203,0,1,0,0
LS013058,2026-08-01,MX,Food & beverage,15,Active,Verified,Low,Low,12473.35,152,21.9,0.016,0,0,0,0
LS002380,2026-08-01,US,Digital goods,15,Active,Pending,Medium,High,11817.41,186,57.8,0.037,0,0,0,0
LS005922,2026-08-01,MX,Retail,21,Active,Verified,Medium,Medium,1572.24,10,24.9,0.0004,0,0,0,0
LS025254,2026-08-01,BR,Retail,26,Active,Verified,Low,Medium,3438.51,68,39.9,0.0078,1,1,0,0
LS013660,2026-08-01,BR,Professional services,17,Active,Pending,Medium,Low,7904.69,102,32.3,0.0176,0,1,0,0
LS047069,2026-08-01,BR,Professional services,55,Active,Verified,Low,Low,10278.24,135,55.2,0.0114,0,1,0,0
LS040424,2026-08-01,US,Retail,13,Active,Verified,High,Medium,5578.37,64,29.5,0.0123,1,0,0,0
LS039367,2026-08-01,US,Food & beverage,20,Closed,Pending,High,Low,11763.18,102,42.1,0.0223,2,0,0,0
LS057839,2026-08-01,US,Digital goods,25,Active,Pending,High,Low,5951.2,108,46.7,0.0216,2,1,0,0
LS038675,2026-08-01,CR,Digital goods,26,Active,Verified,Low,Low,14362.6,150,34.0,0.0,1,1,0,0
LS050313,2026-08-01,US,Food & beverage,20,Active,Verified,Low,Medium,11431.96,261,25.4,0.0109,0,0,0,1
LS000383,2026-08-01,BR,Digital goods,9,Paused,Expired,Low,Medium,22650.24,337,24.7,0.0049,0,1,1,0
LS036927,2026-08-01,MX,Food & beverage,38,Active,Verified,Low,High,15179.39,449,4.0,0.0,0,1,0,0
LS025897,2026-08-01,US,Food & beverage,26,Active,Verified,Low,Medium,42431.14,472,15.7,0.01,1,0,1,0
LS004790,2026-08-01,US,Travel,20,Active,Expired,High,High,7941.01,108,25.8,0.0009,1,1,0,0
LS051427,2026-08-01,MX,Travel,38,Active,Verified,Low,High,17405.28,266,17.5,0.0191,0,0,0,0
LS054305,2026-08-01,BR,Digital goods,49,Active,Verified,Low,High,72702.05,1969,22.8,0.0108,1,1,0,0
LS029045,2026-08-01,MX,Retail,41,Active,Verified,Low,Medium,941.41,18,28.3,0.0139,1,0,1,0
LS040957,2026-08-01,MX,Food & beverage,26,Active,Verified,High,Medium,29719.93,512,42.1,0.0098,1,0,0,0
LS045861,2026-08-01,US,Retail,32,Active,Verified,Medium,Medium,3872.77,99,27.5,0.0,0,1,0,0
LS025403,2026-08-01,US,Digital goods,40,Active,Verified,High,Low,6852.65,93,26.4,0.0144,1,1,0,0
LS054623,2026-08-01,US,Travel,21,Active,Verified,Low,Low,7098.63,57,47.4,0.0368,3,0,0,0
LS031969,2026-08-01,BR,Professional services,21,Active,Verified,Medium,Medium,18565.88,201,43.0,0.0395,0,1,0,0
LS045899,2026-08-01,BR,Food & beverage,18,Active,Verified,Medium,High,24104.15,352,13.9,0.0,1,1,1,0
LS037521,2026-08-01,CR,Retail,21,Active,Verified,Low,Medium,8735.6,175,15.7,0.021,0,1,0,0
